altitude,temp,voltage,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,เpsLat,gpsLng,gpsAlt,gpsSat,state, humidity , lastCmd
-0.31,36.29,8.19,0.05,0.00,0.02,-0.10,-0.60,-9.95,18.40,136.20,-31.40,12.608041,100.940620,-12.20,8,0,65.80,N/A$
-0.04,36.29,8.19,0.05,0.00,0.02,-0.17,-0.40,-10.05,18.10,137.40,-31.00,12.608041,100.940620,-12.20,8,0,65.79,N/A$
0.09,36.29,8.19,0.18,0.00,0.01,-0.04,-0.48,-10.25,16.50,136.90,-31.30,12.608041,100.940620,-12.20,8,0,65.79,N/A$
0.07,36.29,8.19,0.06,0.00,0.01,-0.13,-0.55,-9.82,16.80,135.30,-31.40,12.608041,100.940620,-12.20,8,0,65.78,N/A$
-0.22,36.29,8.19,0.09,0.00,0.02,-0.07,-0.30,-10.12,17.00,134.30,-30.60,12.608041,100.940620,-12.20,8,0,65.78,N/A$
0.12,36.30,8.19,-0.00,0.00,0.02,0.03,-0.18,-9.97,17.20,134.30,-30.70,12.608041,100.940620,-12.20,8,0,65.77,N/A$
-0.19,36.30,8.19,0.16,0.01,0.02,-0.21,-0.27,-10.20,18.70,135.90,-31.10,12.608041,100.940620,-12.20,8,0,65.77,N/A$
-0.11,36.30,7.93,0.13,-0.00,0.02,-0.23,-0.37,-9.81,6.80,130.80,-39.20,12.608039,100.940613,-12.00,8,0,65.77,N/A$
7.05,35.85,7.27,-0.08,-0.00,0.02,-0.28,-0.33,-10.17,8.40,129.40,-37.10,12.608039,100.940613,-12.00,8,0,65.73,N/A$
34.57,33.83,7.28,0.07,-0.00,0.02,-0.16,-0.64,-9.95,8.00,130.40,-36.80,12.608039,100.940613,-12.00,8,0,65.61,N/A$
34.73,33.83,7.28,0.01,0.00,0.02,-0.25,-0.51,-10.10,7.50,131.50,-39.70,12.608039,100.940613,-12.00,8,0,65.60,N/A$
34.80,33.84,7.92,0.06,-0.00,0.02,-0.12,-0.58,-9.93,7.20,131.60,-37.90,12.608039,100.940613,-12.00,8,0,65.60,N/A$
14.13,35.36,7.26,0.12,-0.00,0.02,-0.20,-0.60,-9.94,8.50,131.40,-39.10,12.608039,100.940613,-12.00,8,0,65.67,N/A$
34.36,33.88,7.27,0.00,-0.00,0.02,-0.08,-0.52,-10.05,8.20,131.00,-38.30,12.608039,100.940613,-12.00,8,0,65.58,N/A$
34.68,33.88,7.26,-0.00,-0.00,0.02,-0.05,-0.61,-9.93,8.70,129.30,-36.20,12.608039,100.940613,-12.00,8,0,65.58,N/A$
34.45,33.89,8.19,0.06,0.00,0.02,-0.09,-0.63,-10.26,17.80,134.60,-33.20,12.608039,100.940613,-12.00,8,0,65.56,N/A$
9.59,35.66,8.19,0.04,0.00,0.01,0.05,-0.94,-9.89,17.70,136.40,-31.90,12.608039,100.940613,-12.00,8,0,65.68,N/A$
-0.02,36.37,8.19,0.03,0.00,0.02,-0.11,-0.80,-9.88,16.70,135.90,-34.40,12.608041,100.940613,-11.80,8,0,65.72,N/A$
0.11,36.36,8.19,0.12,0.00,0.01,-0.00,-0.64,-9.88,18.60,135.30,-31.90,12.608041,100.940613,-11.80,8,0,65.72,N/A$
-0.09,36.36,8.19,-0.05,0.00,0.02,-0.13,-0.54,-9.99,17.50,135.40,-29.60,12.608041,100.940613,-11.80,8,0,65.65,N/A$
-0.08,36.36,8.19,0.53,0.00,0.00,0.10,-0.73,-9.46,17.30,135.50,-32.10,12.608041,100.940613,-11.80,8,0,65.68,N/A$
0.17,36.35,8.19,0.02,-0.00,0.02,-0.19,0.14,-10.12,18.90,135.50,-32.10,12.608041,100.940613,-11.80,8,0,65.66,N/A$
-0.22,36.35,8.19,0.09,0.00,0.02,-0.22,-0.79,-9.92,18.90,135.40,-31.60,12.608041,100.940613,-11.80,8,0,65.65,N/A$
-0.12,36.36,8.19,0.09,0.00,0.01,-0.09,-1.14,-9.83,16.80,135.30,-32.20,12.608041,100.940613,-11.80,8,0,65.60,N/A$
-0.18,36.36,8.19,0.05,0.00,0.02,-0.30,-0.49,-10.07,17.90,135.30,-31.70,12.608041,100.940613,-11.80,8,0,65.72,N/A$
-0.17,36.36,8.19,0.12,0.00,0.02,-0.13,-0.88,-9.99,17.60,134.80,-30.70,12.608041,100.940613,-11.80,8,0,65.65,N/A$
-0.10,36.37,7.93,-0.10,0.01,0.02,-0.26,-0.16,-9.80,17.50,135.10,-32.40,12.608044,100.940620,-11.60,8,0,65.64,N/A$
-0.19,36.37,7.28,-0.06,0.00,0.02,-0.22,-0.35,-9.87,8.50,130.30,-38.20,12.608044,100.940620,-11.60,8,0,65.62,N/A$
34.78,33.87,7.28,0.04,0.00,0.02,-0.18,-0.33,-10.18,6.20,130.70,-39.90,12.608044,100.940620,-11.60,8,0,65.49,N/A$
34.95,33.88,7.27,-0.01,0.00,0.03,0.04,0.38,-9.96,8.20,128.30,-37.40,12.608044,100.940620,-11.60,8,0,65.47,N/A$
34.62,33.89,7.93,-0.31,0.00,0.02,-0.39,-0.11,-9.91,14.70,133.20,-32.80,12.608044,100.940620,-11.60,8,0,65.50,N/A$
32.45,33.92,7.28,0.00,-0.00,0.02,0.29,-0.55,-9.75,7.50,129.20,-38.40,12.608044,100.940620,-11.60,8,0,65.48,N/A$
34.30,33.95,7.27,-0.28,0.00,0.02,-0.44,-0.04,-10.19,5.80,129.10,-36.80,12.608044,100.940620,-11.60,8,0,65.48,N/A$
34.69,33.93,7.26,0.05,0.00,-0.00,0.01,-0.45,-10.13,7.00,130.00,-41.90,12.608044,100.940620,-11.60,8,0,65.47,N/A$
34.55,33.96,8.19,0.11,0.00,0.02,-0.22,-0.28,-10.23,17.60,135.50,-31.10,12.608044,100.940620,-11.60,8,0,65.44,N/A$
33.94,33.96,8.19,0.12,0.00,0.02,-0.11,-0.28,-10.06,16.90,136.10,-31.70,12.608044,100.940620,-11.60,8,0,65.40,N/A$
0.17,36.44,8.19,0.13,0.00,0.01,-1.43,-1.06,-9.89,16.60,135.50,-29.70,12.608045,100.940620,-11.30,8,0,65.67,N/A$
-0.61,36.43,8.19,0.41,-0.00,0.04,1.95,-1.11,-9.94,17.60,135.30,-32.30,12.608045,100.940620,-11.30,8,0,65.57,N/A$
-1.10,36.42,8.19,0.07,0.01,0.02,-0.54,-0.18,-10.54,16.90,135.30,-30.40,12.608045,100.940620,-11.30,8,0,65.59,N/A$
-2.12,36.42,8.19,0.11,0.00,0.02,-0.23,-0.54,-9.89,17.00,134.60,-31.30,12.608045,100.940620,-11.30,8,0,65.56,N/A$
-1.59,36.42,8.19,0.21,-0.00,0.02,0.14,-0.73,-9.94,16.90,135.20,-31.00,12.608045,100.940620,-11.30,8,0,65.55,N/A$
0.10,36.42,8.19,0.22,-0.00,0.01,-0.07,-0.27,-10.08,17.60,134.90,-30.40,12.608045,100.940620,-11.30,8,0,65.54,N/A$
-0.15,36.42,8.19,0.01,0.00,0.02,-0.01,-0.14,-10.01,17.50,135.30,-32.10,12.608045,100.940620,-11.30,8,0,65.54,N/A$
-0.30,36.43,8.19,0.02,0.01,0.02,-0.18,-0.39,-10.02,16.40,134.80,-29.70,12.608045,100.940620,-11.30,8,0,65.54,N/A$
-2.61,36.43,8.19,0.85,0.03,0.11,-0.80,-3.29,-8.92,16.40,136.10,-32.00,12.608045,100.940620,-11.30,8,0,65.53,N/A$
-0.33,36.43,8.19,-0.15,0.00,0.01,0.40,0.61,-10.05,17.10,134.80,-31.20,12.608045,100.940620,-11.30,8,0,65.53,N/A$
-0.51,36.43,7.93,-0.38,0.00,0.02,0.24,-0.95,-9.98,7.30,129.00,-40.70,12.608044,100.940628,-10.80,8,0,65.52,N/A$
24.28,34.68,7.25,0.25,-0.00,-0.00,1.29,-0.69,-9.65,7.20,127.90,-37.80,12.608044,100.940628,-10.80,8,0,65.42,N/A$
32.49,34.10,7.25,0.00,0.00,0.02,0.25,-0.14,-9.99,7.60,128.40,-37.60,12.608044,100.940628,-10.80,8,0,65.39,N/A$
32.81,34.09,7.25,0.07,-0.01,0.02,0.45,-0.72,-9.96,7.60,128.10,-41.00,12.608044,100.940628,-10.80,8,0,65.39,N/A$
33.71,34.03,7.93,0.06,0.00,0.02,0.27,-0.49,-9.97,8.10,131.30,-39.30,12.608044,100.940628,-10.80,8,0,65.36,N/A$
25.96,34.60,7.28,-0.45,0.03,-0.02,-0.79,1.78,-10.71,7.10,130.70,-38.80,12.608044,100.940628,-10.80,8,0,65.40,N/A$
34.46,33.97,7.28,0.17,-0.02,0.07,0.51,-0.41,-9.96,7.10,129.30,-40.40,12.608044,100.940628,-10.80,8,0,65.36,N/A$
34.66,33.97,7.28,-0.09,-0.02,0.01,1.20,-0.72,-8.97,7.30,129.70,-36.00,12.608044,100.940628,-10.80,8,0,65.34,N/A$
34.78,33.99,8.19,0.25,-0.01,0.02,-0.46,-0.93,-9.82,18.00,135.20,-30.00,12.608044,100.940628,-10.80,8,0,65.34,N/A$
-0.33,36.51,8.19,0.43,-0.01,0.05,0.17,-1.91,-9.95,18.70,135.50,-30.90,12.608044,100.940628,-10.80,8,0,65.46,N/A$
-0.28,36.50,8.19,0.76,-0.02,-0.00,-0.14,-0.71,-10.30,17.80,135.40,-32.10,12.608042,100.940628,-10.40,8,0,65.45,N/A$
-0.32,36.50,8.19,-0.51,0.03,0.03,0.05,-0.20,-10.17,18.00,135.50,-28.90,12.608042,100.940628,-10.40,8,0,65.44,N/A$
-0.37,36.50,8.19,0.29,-0.00,0.01,0.00,-1.32,-9.75,17.70,136.80,-32.90,12.608042,100.940628,-10.40,8,0,65.44,N/A$
-0.18,36.49,8.19,0.11,-0.00,0.02,-0.03,-0.05,-10.09,17.90,135.80,-31.90,12.608042,100.940628,-10.40,8,0,65.44,N/A$
0.09,36.49,8.19,-0.18,0.01,0.02,0.16,-0.66,-10.02,17.90,135.00,-31.20,12.608042,100.940628,-10.40,8,0,65.43,N/A$
-0.11,36.49,8.19,0.19,0.00,0.02,-0.10,-0.83,-9.94,16.90,135.80,-32.70,12.608042,100.940628,-10.40,8,0,65.44,N/A$
-0.18,36.49,8.19,0.00,0.00,0.02,0.16,-0.29,-10.04,18.00,134.90,-31.80,12.608042,100.940628,-10.40,8,0,65.44,N/A$
0.13,36.50,8.19,-0.08,0.01,0.02,-0.14,-0.57,-9.77,18.50,135.80,-30.40,12.608042,100.940628,-10.40,8,0,65.42,N/A$
-0.36,36.50,8.19,0.09,0.00,0.02,0.03,-0.60,-9.95,17.40,135.30,-34.80,12.608042,100.940628,-10.40,8,0,65.49,N/A$
-0.19,36.50,7.93,0.06,0.00,0.01,0.02,-0.67,-9.96,18.30,135.70,-32.30,12.608040,100.940628,-10.30,8,0,65.41,N/A$
0.50,36.51,7.36,0.06,-0.00,0.02,-0.17,-0.60,-9.98,9.00,129.40,-40.10,12.608040,100.940628,-10.30,8,0,65.38,N/A$
34.51,34.03,7.25,0.03,-0.00,0.02,0.00,-0.54,-10.02,7.90,130.80,-38.60,12.608040,100.940628,-10.30,8,0,65.26,N/A$
34.65,34.03,7.27,-0.00,0.00,0.02,-0.07,-0.53,-9.98,8.00,126.70,-38.60,12.608040,100.940628,-10.30,8,0,65.25,N/A$
34.49,34.05,7.93,0.05,0.00,0.02,-0.06,-0.57,-9.96,7.50,129.10,-38.90,12.608040,100.940628,-10.30,8,0,65.24,N/A$
27.55,34.54,7.29,0.03,-0.00,0.02,-0.44,-0.84,-9.87,8.60,129.40,-40.40,12.608040,100.940628,-10.30,8,0,65.27,N/A$
33.85,34.08,7.28,0.01,-0.00,0.03,-0.05,-0.56,-10.17,7.70,131.10,-39.70,12.608040,100.940628,-10.30,8,0,65.23,N/A$
34.32,34.07,7.28,0.02,-0.01,0.02,-0.09,-0.47,-9.99,9.10,130.60,-41.80,12.608040,100.940628,-10.30,8,0,65.23,N/A$
34.39,34.07,8.19,-0.07,0.00,0.02,-0.16,-0.36,-10.04,17.50,135.20,-30.20,12.608040,100.940628,-10.30,8,0,65.24,N/A$
27.66,34.48,8.19,-0.03,0.00,0.02,-0.06,-0.59,-9.98,17.40,135.50,-30.70,12.608040,100.940628,-10.30,8,0,65.26,N/A$
-0.23,36.57,8.19,0.00,0.00,0.01,-0.21,-0.55,-9.95,17.00,135.20,-31.90,12.608040,100.940628,-10.10,8,0,65.40,N/A$
-0.32,36.56,8.19,0.04,0.00,0.02,-0.02,-0.63,-10.10,17.40,135.10,-30.60,12.608040,100.940628,-10.10,8,0,65.32,N/A$
-0.35,36.56,8.19,0.21,-0.00,0.01,-0.18,-0.69,-9.96,18.60,134.20,-30.70,12.608040,100.940628,-10.10,8,0,65.39,N/A$
-0.07,36.56,8.19,-0.16,0.00,0.02,-0.05,-0.75,-9.98,17.60,133.10,-29.90,12.608040,100.940628,-10.10,8,0,65.30,N/A$
-0.04,36.56,8.19,0.12,0.00,0.01,-0.08,-0.73,-9.99,18.20,136.00,-31.50,12.608040,100.940628,-10.10,8,0,65.30,N/A$
0.03,36.56,8.19,0.07,0.00,0.01,-0.05,-0.40,-9.92,19.60,133.70,-31.10,12.608040,100.940628,-10.10,8,0,65.37,N/A$
-0.03,36.56,8.20,-0.03,0.00,0.02,0.04,-0.44,-10.03,18.00,133.50,-31.70,12.608040,100.940628,-10.10,8,0,65.33,N/A$
-0.24,36.56,8.19,0.02,0.00,0.02,-0.06,-0.48,-10.03,17.10,134.30,-32.50,12.608040,100.940628,-10.10,8,0,65.30,N/A$
-0.07,36.56,8.19,-0.04,-0.00,0.02,-0.02,-0.35,-10.00,17.00,133.80,-29.60,12.608040,100.940628,-10.10,8,0,65.26,N/A$
-0.19,36.57,8.19,0.00,0.00,0.02,-0.04,-0.63,-10.00,18.50,134.50,-30.40,12.608040,100.940628,-10.10,8,0,65.30,N/A$
-0.30,36.57,7.92,0.22,0.00,0.03,0.05,0.10,-10.00,8.20,129.60,-40.40,12.608041,100.940628,-9.90,8,0,65.30,N/A$
31.92,34.25,7.24,-0.16,-0.00,0.03,-0.12,0.16,-9.85,7.10,129.10,-37.10,12.608041,100.940628,-9.90,8,0,65.18,N/A$
32.35,34.25,7.28,0.00,0.00,0.02,-0.16,-0.95,-9.81,9.20,127.90,-35.50,12.608041,100.940628,-9.90,8,0,65.16,N/A$
32.28,34.28,7.27,0.07,-0.00,0.02,-0.23,-0.51,-10.25,9.00,130.20,-37.90,12.608041,100.940628,-9.90,8,0,65.15,N/A$
32.08,34.30,7.91,0.06,0.00,0.02,-0.06,-0.42,-10.01,7.20,129.80,-37.50,12.608041,100.940628,-9.90,8,0,65.15,N/A$
31.28,34.36,7.25,0.00,-0.00,0.02,-0.08,-0.38,-10.06,8.70,129.10,-37.30,12.608041,100.940628,-9.90,8,0,65.15,N/A$
31.30,34.36,7.26,-0.04,0.00,0.02,-0.11,-0.54,-9.93,9.10,129.80,-38.80,12.608041,100.940628,-9.90,8,0,65.14,N/A$
30.93,34.37,7.29,0.00,0.00,0.02,-0.08,-0.49,-10.03,8.00,129.40,-37.60,12.608041,100.940628,-9.90,8,0,65.14,N/A$
31.53,34.35,8.19,-0.00,0.00,0.02,-0.17,-0.47,-9.96,17.20,133.60,-28.50,12.608041,100.940628,-9.90,8,0,65.13,N/A$
-0.09,36.64,8.19,0.28,0.00,0.01,-0.15,-0.69,-10.16,19.70,133.80,-30.70,12.608041,100.940628,-9.90,8,0,65.24,N/A$
-0.26,36.63,8.19,0.06,-0.00,0.01,-0.13,-0.24,-9.21,19.10,134.90,-30.50,12.608042,100.940628,-9.60,8,0,65.24,N/A$
-0.15,36.63,8.19,-0.54,0.00,0.02,0.10,-2.16,-9.35,17.30,134.60,-31.10,12.608042,100.940628,-9.60,8,0,65.24,N/A$
-0.27,36.63,8.19,0.53,-0.00,0.00,-0.19,-1.04,-9.85,17.60,135.20,-29.80,12.608042,100.940628,-9.60,8,0,65.23,N/A$
-0.23,36.63,8.19,-0.04,0.01,0.01,0.04,-0.17,-10.12,17.10,134.20,-29.80,12.608042,100.940628,-9.60,8,0,65.23,N/A$
-0.08,36.63,8.19,-0.02,0.00,0.02,-0.21,-0.58,-9.99,18.90,134.60,-28.50,12.608042,100.940628,-9.60,8,0,65.21,N/A$
-0.23,36.63,8.19,-0.04,0.00,0.02,-0.03,0.00,-10.02,17.50,134.80,-29.00,12.608042,100.940628,-9.60,8,0,65.21,N/A$
-0.23,36.63,8.19,0.00,0.00,0.02,-0.26,-0.28,-10.01,19.10,134.50,-29.60,12.608042,100.940628,-9.60,8,0,65.21,N/A$
-0.47,36.63,8.19,-0.02,0.00,0.02,0.19,-0.18,-10.24,18.40,133.40,-31.50,12.608042,100.940628,-9.60,8,0,65.20,N/A$
-0.12,36.63,8.19,0.12,-0.00,0.01,-0.29,-0.43,-9.89,18.50,133.70,-30.70,12.608042,100.940628,-9.60,8,0,65.20,N/A$
-0.23,36.63,7.93,0.06,-0.00,0.02,0.04,-0.57,-9.63,18.90,134.20,-30.90,12.608044,100.940636,-9.20,8,0,65.19,N/A$
9.49,36.00,7.36,-0.04,-0.00,0.03,0.26,-0.41,-9.72,8.90,128.30,-39.70,12.608044,100.940636,-9.20,8,0,65.15,N/A$
32.53,34.31,7.28,0.06,-0.01,0.02,-0.06,-0.46,-9.83,6.40,129.70,-36.40,12.608044,100.940636,-9.20,8,0,65.06,N/A$
32.66,34.30,7.29,-0.00,-0.00,0.03,0.16,-0.48,-10.13,6.80,127.50,-34.40,12.608044,100.940636,-9.20,8,0,65.05,N/A$
33.71,34.24,7.93,-0.01,0.00,0.02,-0.05,-0.45,-10.01,12.10,130.30,-35.60,12.608044,100.940636,-9.20,8,0,65.04,N/A$
13.93,35.70,7.28,0.03,-0.00,0.02,-0.05,-0.56,-10.23,8.20,127.90,-39.60,12.608044,100.940636,-9.20,8,0,65.10,N/A$
34.60,34.17,7.29,-0.05,-0.00,0.02,-0.03,-0.47,-10.02,7.60,128.80,-35.30,12.608044,100.940636,-9.20,8,0,65.02,N/A$
34.93,34.17,7.29,-0.04,-0.00,0.02,0.17,-0.50,-9.89,8.80,130.00,-41.30,12.608044,100.940636,-9.20,8,0,65.01,N/A$
34.82,34.18,8.18,0.08,0.00,0.02,0.06,-0.55,-9.88,18.00,134.90,-29.40,12.608044,100.940636,-9.20,8,0,65.01,N/A$
3.86,36.42,8.19,0.00,0.00,0.02,-0.21,-0.48,-9.97,19.10,133.90,-31.80,12.608044,100.940636,-9.20,8,0,65.12,N/A$
-0.03,36.70,8.19,0.04,0.01,0.01,0.28,-0.29,-10.18,18.40,135.10,-29.90,12.608046,100.940643,-8.70,8,0,65.12,N/A$
-0.41,36.69,8.19,0.12,0.00,0.01,-0.49,-0.51,-9.86,16.80,133.40,-30.00,12.608046,100.940643,-8.70,8,0,65.12,N/A$
-9.08,36.69,8.19,0.01,-0.00,0.01,0.08,-0.29,-10.16,17.30,132.40,-32.00,12.608046,100.940643,-8.70,8,0,65.12,N/A$
-0.25,36.69,8.19,0.13,0.00,0.00,-0.46,-0.78,-10.07,17.40,134.20,-31.20,12.608046,100.940643,-8.70,8,0,65.11,N/A$
-0.28,36.69,8.19,-0.08,0.00,0.00,-0.07,-0.63,-9.63,16.90,132.60,-30.30,12.608046,100.940643,-8.70,8,0,65.11,N/A$
-0.04,36.70,8.19,-0.05,0.00,-0.03,0.45,0.86,-10.11,17.60,134.20,-30.80,12.608046,100.940643,-8.70,8,0,65.10,N/A$
0.17,36.69,8.19,-0.10,0.00,0.02,-0.05,-0.73,-9.74,17.90,133.30,-30.50,12.608046,100.940643,-8.70,8,0,65.06,N/A$
-0.57,36.69,8.19,-0.06,0.01,0.02,0.20,-0.38,-10.08,16.90,134.10,-31.10,12.608046,100.940643,-8.70,8,0,65.13,N/A$
-0.32,36.69,8.19,0.09,0.00,0.02,-0.36,-0.37,-10.06,18.40,136.10,-30.40,12.608046,100.940643,-8.70,8,0,65.06,N/A$
0.58,36.70,8.19,0.22,0.00,0.02,0.13,-0.56,-9.96,17.70,134.80,-32.10,12.608046,100.940643,-8.70,8,0,65.06,N/A$
1.08,36.70,7.93,0.15,-0.00,-0.00,-0.21,-0.79,-9.99,9.00,129.90,-39.40,12.608047,100.940643,-8.40,8,0,65.04,N/A$
0.55,36.70,7.27,-0.11,0.00,0.02,0.11,-0.58,-10.18,7.70,130.00,-38.80,12.608047,100.940643,-8.40,8,0,65.02,N/A$
35.75,34.17,7.26,-0.01,-0.00,0.02,0.14,-0.45,-9.91,7.70,127.90,-34.90,12.608047,100.940643,-8.40,8,0,64.95,N/A$
35.31,34.19,7.28,0.21,-0.01,-0.00,-0.22,-0.50,-9.79,6.80,130.20,-38.30,12.608047,100.940643,-8.40,8,0,64.94,N/A$
34.77,34.23,7.93,0.54,-0.03,0.02,-0.13,-1.23,-9.42,8.70,129.60,-38.90,12.608047,100.940643,-8.40,8,0,64.91,N/A$
31.92,34.23,7.25,1.45,-0.00,-0.08,-0.65,-0.42,-10.34,7.20,128.80,-43.50,12.608047,100.940643,-8.40,8,0,64.96,N/A$
34.18,34.25,7.29,-0.11,-0.00,0.03,-0.28,-1.46,-10.22,8.80,128.70,-39.70,12.608047,100.940643,-8.40,8,0,64.90,N/A$
-12.10,34.20,7.28,-0.47,-0.01,0.08,-0.60,-1.87,-10.71,6.50,130.40,-38.90,12.608047,100.940643,-8.40,8,0,64.99,N/A$
17.47,35.01,8.19,-0.59,-0.00,0.07,0.09,-0.71,-10.06,16.70,133.50,-31.40,12.608047,100.940643,-8.40,8,0,64.93,N/A$
-3.74,36.76,8.19,0.14,-0.00,0.03,-0.54,0.87,-9.79,16.50,135.30,-28.80,12.608047,100.940643,-8.40,8,0,65.04,N/A$
-74.32,36.76,8.19,0.61,-0.01,0.02,-0.35,-1.23,-11.11,17.20,134.60,-33.00,12.608049,100.940643,-8.10,8,0,65.12,N/A$
-58.24,36.76,8.19,-0.29,0.00,0.04,-6.08,0.02,-8.71,16.80,134.90,-31.70,12.608049,100.940643,-8.10,8,0,65.12,N/A$
-36.81,36.75,8.19,-0.50,0.03,-0.04,0.11,0.10,-10.05,15.20,133.80,-29.40,12.608049,100.940643,-8.10,8,0,65.06,N/A$
-4.19,36.75,8.19,-2.13,0.02,0.06,-0.32,-0.16,-10.82,17.40,133.20,-24.90,12.608049,100.940643,-8.10,8,0,64.98,N/A$
-13.52,36.75,8.19,-0.08,0.00,0.02,0.01,2.25,-9.63,16.80,131.00,-25.90,12.608049,100.940643,-8.10,8,0,64.92,N/A$
-0.70,36.75,8.19,-0.00,0.00,0.01,-0.37,1.71,-9.95,16.40,132.00,-22.70,12.608049,100.940643,-8.10,8,0,64.87,N/A$
0.08,36.75,8.19,0.31,0.00,0.01,-0.61,1.34,-10.06,18.00,132.00,-22.20,12.608049,100.940643,-8.10,8,0,64.83,N/A$
0.45,36.75,8.19,0.05,-0.00,0.02,0.17,2.26,-8.86,15.40,131.40,-24.80,12.608049,100.940643,-8.10,8,0,64.78,N/A$
1.69,36.75,8.19,0.12,-0.00,0.02,-1.03,0.98,-10.57,16.50,132.90,-26.20,12.608049,100.940643,-8.10,8,0,64.72,N/A$
-4.14,36.76,7.94,-0.07,0.03,-0.06,-0.18,0.66,-9.97,16.90,131.00,-24.80,12.608053,100.940651,-7.80,8,0,64.66,N/A$
28.08,34.50,7.27,-0.01,-0.00,0.02,-0.02,1.12,-10.20,6.90,125.90,-34.00,12.608053,100.940651,-7.80,8,0,64.50,N/A$
31.12,34.54,7.27,0.10,-0.00,0.01,-0.93,1.19,-10.17,6.20,127.30,-33.80,12.608053,100.940651,-7.80,8,0,64.46,N/A$
31.83,34.55,7.29,0.02,0.00,0.02,-0.08,1.64,-9.66,6.00,127.00,-31.90,12.608053,100.940651,-7.80,8,0,64.42,N/A$
31.63,34.57,7.93,0.08,0.00,0.02,-0.44,1.26,-10.04,11.00,128.80,-28.10,12.608053,100.940651,-7.80,8,0,64.39,N/A$
33.41,34.60,7.28,0.05,-0.00,0.02,0.02,1.73,-9.71,5.30,126.10,-29.30,12.608053,100.940651,-7.80,8,0,64.36,N/A$
30.97,34.60,7.29,0.08,-0.02,0.02,-0.36,1.59,-9.90,6.50,126.30,-30.60,12.608053,100.940651,-7.80,8,0,64.32,N/A$
30.99,34.59,7.26,0.06,-0.02,0.04,0.39,-0.46,-8.87,7.30,128.20,-34.50,12.608053,100.940651,-7.80,8,0,64.30,N/A$
30.29,34.60,8.19,-0.41,0.02,0.00,0.00,1.03,-10.11,15.60,131.70,-24.50,12.608053,100.940651,-7.80,8,0,64.28,N/A$
-3.90,36.84,8.19,-0.40,0.03,-0.02,0.05,1.87,-10.12,16.30,131.60,-21.00,12.608053,100.940651,-7.80,8,0,64.37,N/A$
-1.25,36.83,8.19,0.04,-0.00,0.02,0.05,2.31,-9.66,17.20,130.90,-24.50,12.608055,100.940643,-7.30,8,0,64.34,N/A$
0.19,36.83,8.19,0.05,0.00,0.02,0.27,2.24,-9.68,15.90,131.60,-24.00,12.608055,100.940643,-7.30,8,0,64.33,N/A$
1.36,36.82,8.19,0.16,0.00,0.02,0.04,2.05,-9.57,18.00,132.10,-22.20,12.608055,100.940643,-7.30,8,0,64.31,N/A$
0.81,36.82,8.19,0.05,0.00,0.02,0.32,1.95,-9.85,16.50,131.00,-24.80,12.608055,100.940643,-7.30,8,0,64.30,N/A$
1.15,36.82,8.19,0.04,0.00,0.02,-0.47,1.88,-9.76,18.00,129.50,-21.90,12.608055,100.940643,-7.30,8,0,64.30,N/A$
0.15,36.82,8.19,0.09,0.00,0.02,0.25,1.89,-9.85,16.50,129.80,-23.90,12.608055,100.940643,-7.30,8,0,64.28,N/A$
0.26,36.82,8.19,-0.13,0.00,0.02,-0.16,2.24,-9.76,15.70,130.90,-24.70,12.608055,100.940643,-7.30,8,0,64.27,N/A$
0.08,36.82,8.19,0.10,-0.00,0.02,0.08,2.13,-9.72,16.30,131.60,-24.10,12.608055,100.940643,-7.30,8,0,64.26,N/A$
0.15,36.83,8.19,-0.06,0.00,0.02,0.00,3.09,-9.30,15.80,130.60,-22.30,12.608055,100.940643,-7.30,8,0,64.25,N/A$
0.57,36.83,8.19,0.08,-0.00,0.06,-0.20,1.21,-9.53,17.10,131.90,-24.10,12.608055,100.940643,-7.30,8,0,64.25,N/A$
0.32,36.83,7.91,1.90,-0.03,0.05,1.24,-0.79,-9.24,6.10,126.70,-34.90,12.608059,100.940636,-6.80,8,0,64.24,N/A$
1.67,36.83,7.26,0.56,0.05,-0.03,-1.75,3.21,-13.04,8.40,129.40,-38.00,12.608059,100.940636,-6.80,8,0,64.23,N/A$
35.92,34.26,7.24,-0.82,-0.01,0.14,-1.83,-0.31,-10.94,8.00,130.50,-35.80,12.608059,100.940636,-6.80,8,0,64.10,N/A$
38.27,34.27,7.27,-0.77,0.04,0.00,-0.20,-0.55,-9.85,6.30,129.90,-35.70,12.608059,100.940636,-6.80,8,0,64.06,N/A$
37.98,34.26,7.92,0.40,-0.02,0.06,-1.60,0.82,-8.70,7.70,129.70,-39.20,12.608059,100.940636,-6.80,8,0,64.03,N/A$
65.62,35.13,7.27,0.35,-0.04,-0.00,-0.00,-1.15,-7.08,6.60,131.00,-36.90,12.608059,100.940636,-6.80,8,0,64.06,N/A$
57.69,34.30,7.28,-1.00,0.06,0.09,0.10,-0.71,-10.90,8.70,129.90,-39.50,12.608059,100.940636,-6.80,8,0,64.02,N/A$
46.82,34.36,7.29,-0.72,-0.05,0.06,0.67,0.41,-10.47,7.00,130.20,-35.20,12.608059,100.940636,-6.80,8,0,63.98,N/A$
49.25,34.36,8.19,0.42,0.02,-0.01,-0.13,0.39,-10.28,17.90,136.30,-28.00,12.608059,100.940636,-6.80,8,0,64.00,N/A$
